id,date,text,from_id,from_username,reply_to_msg_id,topic_id
77164,2024-10-20T11:14:32+00:00,"Компания TYMY
Вакансия https://hh.ru/vacancy/107915662?hhtmFrom=employer_vacancy_responses
зп: не говорили
последнее задание, которое не записалось, сделать форму при нажатии на сабмит в список ниже добавляется текст из импута",778893415,Ur1Maid,489,489
77162,2024-10-20T10:50:12+00:00,"Алабуга
Вакансия: https://yelabuga.hh.ru/vacancy/107337122?hhtmFrom=resume
Зп: 250к
Вопросы:
Рассказать про опыт
Стандартные вопросы по js (var, let, const ; this и т.п.)
Рассказать про вебворкеры
Работал ли с web sockets
Отличие useEffect и useLayoutEffect
Отличие any от unknown
Батчинг
Reconciliation в реакт
Что такое дженерики в TS и зачем они нужны
Реализация своей виртуализации без использования сторонних библиотек
```
function find(object, path) {
  const keys = path.split('.')
  for (let key of keys) {
    if (key in object) object = object[key]
    else return 'Invalid keys'
  }
  return object
}```",1681055682,DevAseq,62710,489
77157,2024-10-20T10:35:41+00:00,"Сбер 
Зп: не обсуждали
Вакансия: написала hr
Вопросы:
Рассказать про разные протоколы
Рендеринг страницы в браузере
Задачи теже самые что и [тут](https://t.me/c/2071074234/489/76404), но были еще
Написать свой promise any
Остальные прикрепил картинкой",1681055682,DevAseq,489,489
77138,2024-10-20T10:05:08+00:00,"Компания: Триафлай
Вакансия: https://novosibirsk.hh.ru/vacancy/107930772?hhtmFrom=resume
ЗП: 250к
Вопросы:
1) Какие методы из классовых компонентов реализованы в функциональных в качестве хуков?
2) Что нельзя сделать на функциональных, что можно делать только в классовых (назвал: наследование, errorBoundary и shouldComponentUpdate)
3) Вопрос о том как типизировать библиотеки (файлы d.ts declare)
4) Были вопросы по легенде, о том какие самые сложные или долгие задачи выполнял
5) Коротко про каждый хук
6) Eventloop
7) Для чего нужны промисы

Успех: оффер на 280к✅",1036036335,ASozykin,489,489
77135,2024-10-20T09:56:24+00:00,"Компания: JFoRecruitment (Яндекс)
Вакансия https://hh.ru/vacancy/108013960?hhtmFrom=employer_vacancies
ЗП: 250к
**Вопросы на первом собесе:
**1) Какие мета теги знаешь
2) Для чего нужны метатеги
3) Назови все стандартные хуки в React
Остальные вопросы по платине

**Второй собес**: 
1) Какие типы данных бывают
2) Что какие еще есть коллекции, кроме map и set
3) Какие методы запросов бывают
4) По каким параметрам ограничивает CORS
5) Задачка на event loop
6) Задача на переписывание todo c классового компонента на функциональный 

Обратная связь 23.10 будет",1036036335,ASozykin,489,489
77133,2024-10-20T09:47:07+00:00,"Компания: Minervasoft
Вакансия: https://hh.ru/vacancy/107775068?from=share_ios
ЗП: 190к
Вопросы:
1) Вопрос про ссылочные типы
2) Как отцентровать блок в css
3) Чем отличаются стрелочные функции от FD
4) Порталы в React
5) Рассказать про архитектуру flux (redux)

Пригласили на финальный этап ✅",1036036335,ASozykin,489,489
77130,2024-10-20T09:44:27+00:00,"**Компания**: Ubic 1 этап
**Вакансия**: https://spb.hh.ru/vacancy/107711822?hhtmFrom=vacancy_search_list
**Зп**: 200-250к вилка
**Вопросы**: https://t.me/c/2071074234/489/74963
+ разница комбинирования селекторов('+', '>', просто пробел через селекторы)
+ задача на типизацию дополнительная",1651665632,leanworld,489,489
77126,2024-10-20T09:37:36+00:00,https://t.me/c/2071074234/489/77126,1036036335,ASozykin,489,489
77124,2024-10-20T09:33:30+00:00,"Компания: Edna
Вакансия: hr сама написала
Зараплата: 250к
Вопросы:
1. Особенности JS
2. Расскажи про SPA
3. Декларативный подход, расскажи особенности
4. Чем вреден useContext?
5. useEffect vs useLayoutEffect
6. useRef
7. RTK query, (invalidatesTages)
8. Redux",5184126997,rareicy,489,489
77065,2024-10-19T18:52:30+00:00,"-компния IBS
-вакансия: в лс написала hr
-зп: от 200

-Вопросы
1) == vs ===
2) true + 1 + ""909"" что будет?
3) ""909"" + true + 1 что будет?
4) var let const - чем отличаются друг от друга
5) отличая function declaration от function arrow
6) for in и for of что это и как работают?
7) что знаешь про prototype?
8) как добавить метод в прототип?
-Лайв код
 не сохранился яндекс код а вручную долго все переписывать(, все есть на записи

-Успех собеса: 🟢
-Фидбэк от hr: позвали на созвон с руководителем

запись: https://youtu.be/PBtR9CuK6Xc",1053667544,memphi,489,489
77054,2024-10-18T18:36:20+00:00,"16.10 БСС
Вакансия:https://hh.ru/vacancy/108321405
ЗП:250к
1.Как задача прилетала в бэклог флоу
2.this 
3.call/bind/apply
4.Замыкание
5.EventLoop
6.что относится  к микротаскам
7.async/await
8.DOM
9.почему не можем юзать HTML вместо дома(js только через DOM работает)
10.Всплытие/Погружение подробно
11.stopPropagation & preventDefault
12.3 хука, с которыми чаще всего работал
13.useRef
14.useEffect как может себя вести(уберем зависимости или вообще не напишем их)
15.HOC
16.useMemo vs useCallback
17.redux
18.middleware
19.HOC(HOF)
20.HTTP vs HTTPS
21.Открытый/закрытый ключ
22.Как настроить кэширование в браузере
23.session vs localStorage
24.задача 1: написать палиндром + как можно его оптимизировать
25.задача 2: проверить совпадают ли скобоки(""((()))"") и как можно оптимизировать решение
26.задачв 3: привести к такой записи строку (9999/9999)",519261981,MikeJJOO,489,489
77050,2024-10-18T18:30:43+00:00,"Компания:Дарвин
Вакансия:https://hh.ru/vacancy/106915153
ЗП:250к
Вопросы:
1.REST какие правила у него
2.какие апдейты в ts вышли, может знаешь
3.+/- ts
4.Vite vs Webpack
5.FSD подробно(из чего состоит, какое разделение помимо слоев)
6.БЭМ
7.Public api что такое и зачем
8.как избежать коллизию имен в css
9.что такое css in js
10.Virtual Dom 
11.Fiber
12.Reconsalation
13.useEffect что такое, какие варианты поведения у него, если не укажем/укажем массив зависимостей
14.useEffect vs useLayoutEffect
15. что такое иммутабельность/ммутабельность и с чем работает реакт
16.useRef 
17.RTK query зачем invalidatesTages
18.минусы Context 
19.useSyncExternalStore может слышал о хуке
Без задач",519261981,MikeJJOO,489,489
77048,2024-10-18T18:27:19+00:00,"Компания: Ренессанс Страхование
Вакансия:https://hh.ru/vacancy/107180106
ЗП:250к
Вопросы:
0.Много по работе(код ревью делал ли, как таски получал)
1.кодить это инженерная или творческая работа
2.принипы KISS, DRY, YAGNI
3.SOLID расшифровать
4.Хуки, которые чаще всего использовал и немного расскаажи про них
5.как отловить ошибки
6.отмена запроса при размонтировании
7.юзал ли тесты и какие 
8.HOC
9.Portal что такое и зачем
10.JS однопоточный или многопоточный и как добиться многопоточности
11.Eventloop / WebWorkers
12.задача 1, сделать сортировку на кноке по возрастанию/убыванию массива имен
13.задача2,  реализовать функцию debounced - платина",519261981,MikeJJOO,489,489
77045,2024-10-18T18:21:15+00:00,"Компания: MIP
Вакансия:https://hh.ru/vacancy/108200346
ЗП:250к
Вопросы: почти все платина
1. Пользователь вводит адрес сайта и нажал ентер, флоу
2. async/defer
3. local/sessionStorage/куки
4. Погружение/Всплытие
5. Типы данных
6. Хуки основные реакт
7. useState подробнее
8. key зачем нужен
9. AbortController
10. используя eventLoop сделай такую последовательность (1 5 3 2 4)
11. напиши запрос на сервак - как в платине
+позвали на финал, просто софты(какие книги читаешь/чем в свободное время занимаешься/какие планы на будущее)",519261981,MikeJJOO,489,489
76980,2024-10-18T13:53:40+00:00,"Т-Банк (Тинькофф) Архитектурный этап
ЗП: Не обсуждали
Вакансия: Написала HR

Видео (голос интервьюера не записался😭)
Задача с моим решением:
https://excalidraw.com/#room=89450b44aa0acbb36b46,rBmb2P6JuJPt9XSWsRhuLw
Задача с прошлого архитектурного: 
https://excalidraw.com/#room=36d00cecfb850495e0d5,3aMMxi9HEy96MYaudtqxEg

#архитектура #систем_дизайн",1681055682,DevAseq,489,489
76623,2024-10-18T05:08:09+00:00,"- Сбер(не помню какой именно)
- Первый этап
- ЗП: 200+
- Успех: по не дали ответ(Скорее всего не прошел, повалился на TS лайвкоде)
Были вопросы по всем блокам.
- Доступность
- Button vs Link при их стилизации
- DOM, CSSOM
- Как страница отрисовывается(ip, dns, repaint, reflow)
- Как изолировать стили, Shadow Dom
- Замыкание
- let,var,const
- This
- Fiber
- Pick, Omit, Extract, Exclude, Partial, Required
- Key реакт
- WebSocket, SSE, SSR, Лонг пулинг
- Next плюсы минусы отличие от react
- С какими БД работал
- WebSocket/Vite
- Перечисли все команды, которые знаешь с git
- В чем плюс TS
- Спрайты
- хуки
- uselayoutEffect vs useEffect
- Virtual Dom, реконсилейшин
- Как оптимизировать любое приложение(не только React)
- Специфичность 
- Display
- Дженерики

Задачи:
// 1) после монтирования асинхронно получить число и вывести его
// 2) выводить текущее значение вертикального скролла окна (window.scrollY)
 
 
// import React, { useState, useEffect } from 'react';
 
// // имитация запроса к серверу. просто получаем число асинхронно
// const fetchRandomNumber = () => Promise.resolve(Math.random());
 
// const NumberAndScroll = () => {
//   const [number, setNumber] = useState(0);
//   const [scroll, setScroll] = useState(0);
   
//   useEffect(() => {
//     fetchRandomNumber().then(res => setNumber(res))
//   },[]);
  
//   useEffect(()=>{
//     const handleScroll = () => setScroll(window.scrollY)
//     window.addEventListener('scroll', handleScroll);
 
//     return () => window.removeEventListener('scroll', handleScroll);
//   },[])
   
//   return (
//     <div>
//       <div> Number: { number } </div>
//       <div> Scroll: { scroll } </div>
//     </div> 
//   )
// }


// type FModificate = <T extends Record<string, unknown>, E extends unknown>(obj: T, fieldValue: E) => Record<string, E | keyof T>
 
// const modificate:FModificate = (obj, fieldValue) => {
//     obj.field = fieldValue;
//     return obj;
// }


// const func = <T>(a:T): T {
//     return a
// } 

// const value = 1234;
//  const a = typeof value; // 
// console.log(typeof (a)); //??? Number

// /////////////////////////////

// console.log(0.1 + 0.2 == 0.3);


/////////////////////////////

// console.log('one');
// setTimeout(function() {
//   console.log('two');
// }, 0);
// Promise.resolve().then(function() {
//   console.log('three');
// })
// console.log('four');

/// one four three two 

/////////////////////////////
// for (var i = 0; i < 3; i++) {
//     setTimeout(function log(j) {
//         console.log(j); // что выведет?
//     }, 1000, i);
// }

/////////////////////////////

// console.log(1);
// setTimeout(function() {
//     console.log(2);
// }, 0)
// console.log(3);

// // 1 3 2",686233073,MiropolskySD,489,489
76424,2024-10-17T09:07:43+00:00,"2 этап - знакомство с менеджерами
по факту HR'ы просто час рассказывали что и как у них - ничего принципиально нового нет, корпоративы/техника/пересмотр зп и т.д.
соц пакет и всякие плюшки на достаточно высоком уровне
выкладывать запись не вижу смысла",277661149,mgertiy,71687,489
76404,2024-10-16T17:38:49+00:00,"Сбер (1 этап)
ЗП: 250к
Вопросы по протоколам, css селекторам, dom display: none vs visible: hidden
Лайфкодинг:
По сути надо расставить bind в 2 и 3
`const logger = {
    mode: 'Dev',
    check() {
        console.log(`This is ${this.mode} mode`);
    }
};

logger.check(); // => ? (1) Dev

const loggerCheck = logger.check.bind(logger);

loggerCheck(); // => ? (2) Dev

function execute(fn) {
    
    return fn();
}

execute(logger.check.bind(logger)); // => ? (3) Dev`

2 задача
реализовать второй counter умножающий на 2 от первого counter

`export default function Two() {
  const [count, setCount] = useState(0);
  const [doubleCount, setDoubleCount] = useState(count * 2);
  const handleCount = () => {
    setCount((prevState) => prevState + 1);
    // setDoubleCount(prev)
  };

  useEffect(() => {
    setDoubleCount(count * 2);
  }, [count]);

  return (
    <div className=""App"">
      <h2>Count Without useEffect</h2>
      <h3>Count: {count}</h3>
      <h3>Count * 2: {doubleCount}</h3>
      <button onClick={handleCount}>Count++</button>
    </div>
  );
}`

3 задача:
`var i = 10;
var array = [];

﻿﻿﻿while (i--) {
﻿﻿ array. push(function() {
 return i + i;
});

console. log([
array[0](), // ???
array[1](), //???
])`

Надо по сути сделать переменную в while let k = i и после заменить в функции return k + k",1036036335,ASozykin,489,489
76403,2024-10-16T17:31:30+00:00,"Код Безопасности
https://hh.ru/vacancy/107617818?hhtmFrom=employer_vacancies
ЗП: 250к

Лайфкодинга нет, были только вопросы по теории, рассуждения о реализации",1036036335,ASozykin,489,489
75769,2024-10-16T09:05:44+00:00,"Ubic
2 этап - знакомство с ТЛ
на 20 минуте есть задача на код ревью, остальное болтовня на теорию
1 этап: https://t.me/c/2071074234/489/74963",277661149,mgertiy,489,489
75709,2024-10-15T19:06:08+00:00,"- Т-банк
 - Первый этап (React + JS)
- ЗП: до 400к
- Вакансия: hr сама написала
- Успех: нет


Сегодня жестко разьебали в Тинькофф

Хотел попробовать пройти на своих, но тут понял что собесы стали настолько сложными что в одиночку тащить просто нереально

Было все не как тут в чате, меня сначала спрасили за опыт, про задачи - довольно подроно, минут на 15

Потом сразу была задача на Deep Copy, вспомнил и ее написал ее довольно бодро, но она не покрывала не все тестовые случаи, короче, прокапался с ней и в итоге так и не завелось, нужно было изначально идти с другим подходом

Потом была задача Promie Any, написал решение быстро, но протупил и поставил счетчик не в том блоке (просто одну скобку раньше и все было бы ок), из за этого долго тупил почему не работает и словил кучу доп вопросов про синхронноть/асинхронность

Далее нужно было по React-коду сказать какие компоненты перерисуются а какие нет (тут уже была такая задача в чате), вроде все рассказал, тут было относительно просто, но была куча вопросов а почему ты так думаешь, а как в реате это работает, а если сделать так поменяется ли что то и т.п

И далее была задача написать слот-машину (кода не осталось, не успел скопировать)

Я даже не понял что именно нужно было сделать, оставалось всего 15 минут до конца, я нервничал, там было уже частично написанное приложение с разными утилитарными функциями и это нужно было доделать - по итогу там должна была получиться что то типа однорукого бандита где вращаются числа когда дергается ручка.

По итогу фейл

Не будьте мной, не ходите одни",5429820319,,489,489
75532,2024-10-15T12:38:20+00:00,"**Компания**: Антара (первый собес на грейд)
**Вакансия**: https://spb.hh.ru/vacancy/108244512?from=employer&hhtmFrom=employer
**ЗП**: вилка 210-250к
**Вопросы**: все базовые по теории.
Из интересного:
1) package-lock.json отличия от package.json
2) что будет если в then будет вызываться другой then (в последующих then будет результат первого промиса)
3) управляемые и неуправляемые компоненты
4) цикл редакса: создаем экшен/передаем в диспатч/обновляем стор в редюсере/обновляем интерфейс
**Задачи**: не было",1651665632,leanworld,489,489
75529,2024-10-15T11:59:58+00:00,"**Компания**: ай теко
**Вакансия**: https://spb.hh.ru/vacancy/106341557?from=employer&hhtmFrom=employer
**ЗП**: 250к
**Вопросы**: один в один - https://t.me/c/2071074234/489/67643

Проект в сбер! вопросы от проекта к проекту меняются, т.к. собесят чуваки с проекта непосредственно )",1651665632,leanworld,489,489
75157,2024-10-14T16:55:20+00:00,"Компания: АШАН
Вакансия:https://mytishchi.hh.ru/vacancy/107921207?hhtmFrom=employer_vacancies
Без лайва
такие же вопросы как и здесь, минимальные отклонения:https://t.me/c/2071074234/489/73787
+
-useCallback, разница если укажем зависимости и не укажем, простенький пример привести",519261981,MikeJJOO,489,489
75156,2024-10-14T16:14:59+00:00,"Melon playground
вакансия: написали напрямую в линкедине
зп: 3500",1127324441,xSev07,489,489
74963,2024-10-14T13:00:43+00:00,"Ubic
вакансия hh.ru/vacancy/107711822
зп 200к",277661149,mgertiy,489,489
74367,2024-10-14T07:30:19+00:00,"-Название: Бэнк софт систем(BSS) 
-ЗП: 250тыс
-Вопросы:
Расскажи про опыт,
С какими технологиями работала?
Плюсы и минусы той или иной технологии
Задача на CRUD операции
https://codesandbox.io/p/sandbox/peaceful-napier-9rl57n",1364530697,ada5004,489,489
74361,2024-10-14T06:25:36+00:00,2 задачи:,332171996,diamondooooo,74360,489
74360,2024-10-14T06:24:18+00:00,"Компания: Dodo Brands
Вакансия: сама написала
ЗП: от 300
```
-У нас есть таймауты, таймеры, интервалы и тд. Мы запустили таймаут, хотим какое то отложенное действие, но пользователь уходит со страницы, не дождался нашего таймоута и нам нужно таймаут как то отменить. Каким образом мы можем это сделать? 
-А еще какой нибудь способ знаешь? Как можно сделать это без метода?
-Расскажи про контекст у стрелочной функции?
-А как нибудь в контекст мы можем передать в стрелочную функцию?
-Что нужно сделать, чтобы юзефект сработал один раз? 
-А что нам нужно сделать, чтобы юзефект сработал только на дидапдейт, без монтирования
-Запросы get передаются query параметрами, а можем сделать тоже самое методом post?
-Работал с ts? Типы из тайпскрипта у нас просачиваются в рантайм? 
-Может быть знаешь, что все таки из ts просачивается в build, в рантайм? что в итоговом бандле, что то из ts может быть. ( ответ: enums )
-Что мы можем сделать, чтобы наши обработчики не пересоздавались лишний раз при рендере?
-Типы данных в js?
-Почему на реакте начал писать, а не на чем то другом? 
-С какими сборщиками работал? 
-Сi/cd?```",332171996,diamondooooo,489,489
74350,2024-10-13T18:22:20+00:00,написать useFetch кастомный что бы заработало в React(вывело список),778254044,Molot4,489,489
74349,2024-10-13T18:21:30+00:00,"IT One                                                                                                                                                                                                                Вакансия:написала Hr                                                                                                                                                                                                                      зп:не обсуждали                                                                                                                                                                                                                       Вопросы:1)SOlid. 2)Про классы (super,extends).3)Map,Set,WeakMap,WeakSet.4)Eventloop.5)Про контекст+(apply,bind,call).6)Statick методы в js.7)Promise.8)Для чего asinc awaite.9)Про рендер,отрисовку.10)Про React какие плюсы.11)ПРо хуки.12)Какие знаешь юнион типы в Ts.",778254044,Molot4,489,489
74337,2024-10-13T18:08:17+00:00,Задачи Ah Group что выведет в console,778254044,Molot4,489,489
74336,2024-10-13T18:07:43+00:00,"Ah Group(тех собес)                                                                                                                                                                                                               Вакансия:Hr сама написала                                                                                                                                                                                                              зп:250                                                                                                                                                                                                                                           Вопросы:1)Раскажи про опыт и задачи!.2)Сss какой использовал,про адаптив ,что использовал на преокте.3)Grid flex отличие.4)border-box про данное свойство.5)Eventloop.6) let const var . 7) про примитивы и обьекты.8)Дебаунс и Троттл для чего .9)Сборщик мусора.10)Отличие interfece от type.11)Области видимости(блочная,глобальная,функциональная).12)Про FSD.13)Оптимизация (хуки,чанки,ленивая подгрузка и т.д).14)Etag в get . 15)Про валидацию какой пользовался для форм yup,zood ,регулярки.16) как обработать ошибки promise(try,catch).17)как избежать пропс дрилинг.",778254044,Molot4,489,489
74327,2024-10-13T16:31:26+00:00,"Сбер (для экспертов тех+софт)                                                                                                                                                                                Вакансия:https://hh.ru/vacancy/107892762                                                                                                                                                                               зп:250                                                                                                                                                                                                                                                Вопросы:1)Расскажи об опыте.О задачах которыми гордишься.Как ты понимаешь ,что должен делать сеньер!?(брать больше ответственности  за команду,синковаться с бизнес частью,ответственность за достижения в команде) .2)Симантическая верстка и использовал ли на проектах.3)Какие знаешь position в css.4)С какими css работал(module,css in js),что лучше.5)Про window location,history(в браузере)5)Про оптимизацию(деление на чанки,виртулизация и т.д).6)Отличие webpack и vite (с чем работал).7)Про хранилище в браузере(local,session и т.д).8)Eventloop.9)Map , Set .10)requestAnimationFrame.11)Promise.12)CORS.13)Про хуки реакт.14)Как работает React(Virtyal Dom и т.д).15)git pull , git rebase , git chery pick (пользовался ли и что делают)!!!
```const createCounter = () => {
  let count = 0;

  const increment = () => {
    count++;
  };

  const decrement = () => {
    count--;
  };

  return {
    count,
    increment,
    decrement,
  };
};

const result = createCounter();

result.increment(); 
result.increment();
result.decrement(); 

console.log(result.count); // 0```
Почему 0 и как исправить!?
```import React, { useState, useEffect } from 'react';

// Функция для получения данных
const fetchItems = () => Promise.resolve(['apple', 'orange']);

const ItemsAndScroll = () => {
  const [items, setItems] = useState<string[]>([]);
  const [scroll, setScroll] = useState<number>(0);

  // useEffect для получения данных
  useEffect(() => {
    fetchItems().then((data) => setItems(data));
  }, []); // Пустой массив зависимостей, чтобы выполнить только при монтировании

  // useEffect для отслеживания прокрутки
  useEffect(() => {
    const handleScroll = () => {
      setScroll(window.scrollY);
    };

    // Добавляем обработчик события прокрутки
    window.addEventListener('scroll', handleScroll);

    // Удаляем обработчик события при размонтировании
    return () => {
      window.removeEventListener('scroll', handleScroll);
    };
  }, []); // Пустой массив зависимостей, чтобы выполнить только при монтировании

  return (
    <>
      <div style={{ height: '25vh', overflow: 'hidden' }}>
        <div>Scroll: {scroll}</div>
        <ul>
          {items.map((item) => (
            <li key={item} style={{ marginTop: '8px', marginBottom: '8px' }}>
              {item}
            </li>
          ))}
        </ul>
      </div>
    </>
  );
};

export default ItemsAndScroll;```
исправить!!!",778254044,Molot4,489,489
74321,2024-10-11T18:23:27+00:00,"Компания:Эд-Айти
Вакансия:https://hh.ru/vacancy/108075422?hhtmFrom=employer_vacancies
зп:200к
Без вопросов, решали задачи
https://app.coderpad.io/KZZC3J3M",519261981,MikeJJOO,489,489
74319,2024-10-11T18:12:19+00:00,"Компания: Код Безопасности
Вакансия: https://hh.ru/vacancy/107617818?hhtmFrom=employer_vacancies
ЗП: не озвучили
Вопросы:
1. много про легенду + переспрашивали по резюме
2.Погружение/всплытие
3.Замыкание
4.Статические методы
5.Как обмениваться данными в реакте без редакса
6.Пропс дриллинг
7.паттерн синглтон
8.управляемые/неправляемые компоненты
9.НОС
10.Функциональном компоненте как размонтирование отследить
11. type vs interface
12. type guards
13. any vs uknown",519261981,MikeJJOO,489,489
74316,2024-10-11T14:59:18+00:00,"Компания: СБЕР Страхование(Angular)
Вакансия:https://hh.ru/vacancy/107613424
ЗП: 250к
Вопросы:
1.Свойства Window
2.local/sessionStorage
3.JWT
4.CORS
5.ООП
6.Полиморфизм детально
7.Вопрос по процессам, как тесты на проекте делали и какой флоу тестов(закончил таску и как тестер получал её)
Без задач",519261981,MikeJJOO,489,489
74282,2024-10-11T13:08:27+00:00,"Яндекс (фАнтех) 2 секция (алгосы)
вакансия - HR сама написала
по факту нужно было самостоятельно реализовать addEventListener и dispatchEvent",277661149,mgertiy,489,489
74244,2024-10-11T12:49:29+00:00,Успех: ✅,1681055682,DevAseq,74068,489
74084,2024-10-11T10:45:49+00:00,"Альфа Банк
вакансия hh.ru/vacancy/107792634
зп 200к",277661149,mgertiy,489,489
74068,2024-10-11T10:11:25+00:00,"Т-Банк (Тинькофф) Алгоритмический этап
Успех: ✅
ЗП: Не обсуждали
Вакансия: написала hr
Задачи:

1. Дан массив, нужно его разрезать так, что бы сумма правой и левой части были равны
Вернуть левую сумму
```function maxSum(arr) {
    let left = 0;
    let right = arr.length - 1;
    let leftSum = 0;
    let rightSum = 0;
    let maxLeftSum = 0;

    while (left <= right) {
        if (leftSum <= rightSum) {
            leftSum += arr[left];
            left++;
        } else {
            rightSum += arr[right];
            right--;
        }

        if (leftSum === rightSum) {
            maxLeftSum = Math.max(maxLeftSum, leftSum);
        }
    }

    return maxLeftSum;
}```


2. https://leetcode.com/problems/permutation-in-string/description/

3. Дан массив домов houses где число это этаж дома и цель - индекс нужного дома 
Нужно найти минимальную длину лестницы с которой можно дойти до нужного дома
fn([1, 2, 6, 1], 2) => 4
fn([100 ... 100, 1 (target), 2, 100 ... 100],) => 1
Ответ: Нужно итерироваться с индекса target на право и на лево, при каждой итерации выщитовать корректный минимум",1681055682,DevAseq,489,489
73815,2024-10-11T04:36:44+00:00,"Компания: ЕВРОТЕХКИЛМАТ
Вакансия: hr сама написала
Зп: 280 net
ВОпросы:
1. useMemo, useCallback
2. оптимизация проекта
3. Reconcellation
4. Virtual DOM
5. Интерспетор что это?
6. Расскажи подробно про Redux
7. Action?
8. middlware

```function reformatDate(dateStr, currentFormat, targetFormat) {
    // Создаем объект для хранения позиций дня, месяца и года
    const formatPositions = {
        'dd': 0,
        'mm': 1,
        'yyyy': 2
    };

    // Разделяем текущий формат и строку даты
    const currentFormatParts = currentFormat.split(/[^a-zA-Z]/);
    const dateParts = dateStr.split(/\D/);

    // Создаем объект для хранения значений дня, месяца и года
    const dateValues = {};
    currentFormatParts.forEach((part, index) => {
        dateValues[part] = dateParts[index];
    });

    // Разделяем целевой формат
    const targetFormatParts = targetFormat.split(/[^a-zA-Z]/);

    // Формируем новую строку даты в целевом формате
    const newDateParts = targetFormatParts.map(part => dateValues[part]);

    // Определяем новый разделитель из целевого формата
    const newSeparator = targetFormat.match(/[^a-zA-Z]/)[0];

    // Возвращаем новую строку даты
    return newDateParts.join(newSeparator);
}

const str = '03.10.2024';
const currentFormat = 'dd.mm.yyyy';
const targetFormat = 'yyyy-mm-dd';
const newDateStr = reformatDate(str, currentFormat, targetFormat);
console.log(newDateStr); // Вывод: 2024-10-03```",5184126997,rareicy,489,489
73813,2024-10-11T04:34:10+00:00,"```function printStructure(root) {
  // Инициализируем стек с корневым узлом и глубиной 0
  const stack = [{ node: root, depth: 0 }];

  // Пока стек не пуст, продолжаем обход
  while (stack.length > 0) {
    // Извлекаем текущий узел и его глубину из стека
    const { node, depth } = stack.pop();
    
    // Выводим имя узла с отступами, соответствующими его глубине
    console.log('  '.repeat(depth) + node.name);

    // Если у узла есть дети, добавляем их в стек
    if (node.children) {
      // Добавляем детей в стек в обратном порядке, чтобы они обрабатывались в правильном порядке
      for (let i = node.children.length - 1; i >= 0; i--) {
        stack.push({ node: node.children[i], depth: depth + 1 });
      }
    }
  }
}```",5184126997,rareicy,489,489
73809,2024-10-11T04:34:01+00:00,"Компания: озон банк
Вакансия: hr написал
Зп: 280net
Успех: реджект (слабо решаю задачи)
Задачи:

```function maxCoins(coins) {
  // Сортируем монеты в порядке убывания
  coins.sort((a, b) => b - a);
  
  let ourSum = 0;
  
  // Проходим по массиву, выбирая каждые три монеты
  for (let i = 1; i < coins.length / 3 * 2; i +=2) {
    // Мы берем вторую по величине монету из каждой тройки
    ourSum += coins[i];
  }
  
  return ourSum;
}```",5184126997,rareicy,489,489
73787,2024-10-10T18:52:00+00:00,"Компания: АШАН ТЕХ
Вакансия: написал hr
ЗП: 330
Лайвкодинга не было
Вопросы: 
```
-расскажи об опыте
-какие последние темы из интересных изучал? (я задал встречный вопрос: вне работы или на работе? он сказал и то и то)
-любишь верстать? часто версткой занимался? 
-часто гриды использовал? 
-миксины какую роль выполняют? зачем они нужны?
-насколько сильно миксины влияют на размер css?
-eventloop? у тебя не было на практике такой задачи, здесь мне намерено нужна микротаска, чтобы она упала в колстек и отработала тогда-то -тогда-то или макротаска?
-как можно копировать?
-Map, Set?
-WeakMap и WeakSet?
-MutationObserver и IntersectionObserver?
-new Proxy  и Reflect?
-куда мы можем сохранять данные в браузере?
-чем отличаются куки от сессий и локалстоадж?
-когда мне использовать куки , а когда локалстоадж, если данные у меня меньше 4кб?
-какой кардинальное отличие между куки и стораджами?
-какие куки мы не можем изменять? 
-знаешь что такое проксирование запросов?
-cors?
если ты развернул на локалхост3000 свое приложение без всяких надстроек со стороны сервера и прочее, ты просто поднял простенькое приложеньице, если напрямую с клиента отправлять запросы в бекенд, который находится на каком то левом домене, он вообще его пропустит? Я говорю: нет. Он говорит: правильно, но не всегда. а как мы можем обойти все эти настройки на сервере, что мы можем сделать? (он ответил: с клиента мы не можем отправлять , можем с сервера) на нексте у тебя на мидлварине происходит обработка , ты делаешь запрос в себя на свой сервер, сервер перенаправляет на бекенд и тем самым у тебя запрос уходит и никакого корса не будет
-какие хуки знаешь?
-useState? а useReducer(аналог useState, просто есть настраиваемый хендлер)?
-useEffect? useLayoutEffect?
-useMemo? а всегда ли нужно исп useMemo или это бесполезный хук? а простые операции?  а ты не читал статейку как разворачивают -useMemo?
-useCallback?
-useRef?
-useContext?
-зачем нужен any? какие типы данных пропустит?
-as?
-never?
-дженерики?```",332171996,diamondooooo,489,489
73780,2024-10-10T14:54:19+00:00,"Задачи: 
лайвкодинг с шарингом всего экрана!
Настроить webpack, сделать жадный алгоритм для банкомата, нарисовать для всего этого ui. 
При этом задача постепенно усложняется: поддержка разных номиналов, количество купюр ограничено",474404423,Dispersioned,489,489
